"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-12","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.51","","","","2"
"2020-01","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","13.85","","","","2"
"2020-02","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","14.65","","","","2"
"2020-03","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.38","","","","2"
"2020-04","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","14.95","","","","2"
"2020-05","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","18.25","","","","2"
"2020-06","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","19.39","","","","2"
"2020-07","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","18.31","","","","2"
"2020-08","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.84","","","","2"
"2020-09","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","14.52","","","","2"
"2020-10","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.21","","","","2"
"2020-11","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.75","","","","2"
"2020-12","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.22","","","","2"
"2021-01","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.19","","","","2"
"2021-02","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.20","","","","2"
"2021-03","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","14.38","","","","2"
"2021-04","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.54","","","","2"
"2021-05","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","15.44","","","","2"
"2021-06","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","16.20","","","","2"
"2021-07","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","16.61","","","","2"
"2021-08","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","16.64","","","","2"
"2021-09","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","16.40","","","","2"
"2021-10","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","18.04","","","","2"
"2021-11","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","17.56","","","","2"
"2021-12","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","18.93","","","","2"
"2022-01","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","17.75","","","","2"
"2022-02","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","16.01","","","","2"
"2022-03","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","17.78","","","","2"
"2022-04","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","18.68","","","","2"
"2022-05","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","18.99","","","","2"
"2022-06","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","19.09","","","","2"
"2022-07","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","19.31","","","","2"
"2022-08","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","19.21","","","","2"
"2022-09","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","17.91","","","","2"
"2022-10","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","20.27","","","","2"
"2022-11","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","19.27","","","","2"
"2022-12","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","20.96","","","","2"
"2023-01","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","18.66","","","","2"
"2023-02","Ontario","2016A000235","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447175","6.1","18.69","","","","2"
"2018-02","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","21.39","","","","2"
"2018-03","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","26.23","","","","2"
"2018-04","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","17.12","","","","2"
"2018-05","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.85","","","","2"
"2018-06","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.46","","","","2"
"2018-07","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","19.90","","","","2"
"2018-08","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","19.11","","","","2"
"2018-09","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","20.99","","","","2"
"2018-10","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","19.88","","","","2"
"2018-11","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","17.30","","","","2"
"2018-12","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","12.39","","","","2"
"2019-01","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.72","","","","2"
"2019-02","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.80","","","","2"
"2019-03","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","21.55","","","","2"
"2019-04","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","15.94","","","","2"
"2019-05","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","17.99","","","","2"
"2019-06","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","19.19","","","","2"
"2019-07","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","19.26","","","","2"
"2019-08","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.42","","","","2"
"2019-09","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","16.94","","","","2"
"2019-10","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.90","","","","2"
"2019-11","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","15.49","","","","2"
"2019-12","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","17.67","","","","2"
"2020-01","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.74","","","","2"
"2020-02","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","19.50","","","","2"
"2020-03","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","20.24","","","","2"
"2020-04","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.30","","","","2"
"2020-05","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","21.32","","","","2"
"2020-06","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","34.02","","","","2"
"2020-07","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","21.63","","","","2"
"2020-08","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","24.57","","","","2"
"2020-09","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","19.17","","","","2"
"2020-10","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","21.44","","","","2"
"2020-11","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.59","","","","2"
"2020-12","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","20.14","","","","2"
"2021-01","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","20.66","","","","2"
"2021-02","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","20.70","","","","2"
"2021-03","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","24.71","","","","2"
"2021-04","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","22.40","","","","2"
"2021-05","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","23.17","","","","2"
"2021-06","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","24.58","","","","2"
"2021-07","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","26.25","","","","2"
"2021-08","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","28.75","","","","2"
"2021-09","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","21.40","","","","2"
"2021-10","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","26.85","","","","2"
"2021-11","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","21.84","","","","2"
"2021-12","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","20.32","","","","2"
"2022-01","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","26.55","","","","2"
"2022-02","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","26.14","","","","2"
"2022-03","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","33.07","","","","2"
"2022-04","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","30.63","","","","2"
"2022-05","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","24.34","","","","2"
"2022-06","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","22.03","","","","2"
"2022-07","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","21.87","","","","2"
"2022-08","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","21.44","","","","2"
"2022-09","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","26.60","","","","2"
"2022-10","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","25.05","","","","2"
"2022-11","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","18.97","","","","2"
"2022-12","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","19.67","","","","2"
"2023-01","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","27.78","","","","2"
"2023-02","Ontario","2016A000235","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447176","6.2","23.05","","","","2"
"2018-02","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","16.23","","","","2"
"2018-03","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.02","","","","2"
"2018-04","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","15.57","","","","2"
"2018-05","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","14.87","","","","2"
"2018-06","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","15.54","","","","2"
"2018-07","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","16.98","","","","2"
"2018-08","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","12.99","","","","2"
"2018-09","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","15.38","","","","2"
"2018-10","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.00","","","","2"
"2018-11","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.07","","","","2"
"2018-12","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","11.57","","","","2"
"2019-01","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","15.50","","","","2"
"2019-02","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.44","","","","2"
"2019-03","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","16.15","","","","2"
"2019-04","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.58","","","","2"
"2019-05","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","16.82","","","","2"
"2019-06","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","15.68","","","","2"
"2019-07","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","14.97","","","","2"
"2019-08","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","12.36","","","","2"
"2019-09","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","14.10","","","","2"
"2019-10","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","15.68","","","","2"
"2019-11","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","14.31","","","","2"
"2019-12","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","10.96","","","","2"
"2020-01","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.68","","","","2"
"2020-02","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.43","","","","2"
"2020-03","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","16.47","","","","2"
"2020-04","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.78","","","","2"
"2020-05","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","16.85","","","","2"
"2020-06","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","20.74","","","","2"
"2020-07","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","16.31","","","","2"
"2020-08","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.98","","","","2"
"2020-09","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","12.83","","","","2"
"2020-10","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","10.91","","","","2"
"2020-11","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","14.45","","","","2"
"2020-12","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","11.43","","","","2"
"2021-01","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.88","","","","2"
"2021-02","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.52","","","","2"
"2021-03","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","14.60","","","","2"
"2021-04","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","17.24","","","","2"
"2021-05","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","14.20","","","","2"
"2021-06","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","18.69","","","","2"
"2021-07","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","16.16","","","","2"
"2021-08","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","18.44","","","","2"
"2021-09","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","20.71","","","","2"
"2021-10","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.28","","","","2"
"2021-11","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","18.36","","","","2"
"2021-12","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.29","","","","2"
"2022-01","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","18.07","","","","2"
"2022-02","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","17.46","","","","2"
"2022-03","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","16.26","","","","2"
"2022-04","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","17.21","","","","2"
"2022-05","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","17.12","","","","2"
"2022-06","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","20.18","","","","2"
"2022-07","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","17.81","","","","2"
"2022-08","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","19.78","","","","2"
"2022-09","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","21.96","","","","2"
"2022-10","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","14.57","","","","2"
"2022-11","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","18.07","","","","2"
"2022-12","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","13.69","","","","2"
"2023-01","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","18.83","","","","2"
"2023-02","Ontario","2016A000235","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447177","6.3","18.45","","","","2"
"2018-02","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","22.35","","","","2"
"2018-03","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","15.81","","","","2"
"2018-04","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","22.25","","","","2"
"2018-05","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","21.28","","","","2"
"2018-06","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","19.73","","","","2"
"2018-07","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","24.50","","","","2"
"2018-08","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","19.16","","","","2"
"2018-09","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","20.68","","","","2"
"2018-10","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","15.24","","","","2"
"2018-11","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","24.46","","","","2"
"2018-12","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","16.80","","","","2"
"2019-01","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","19.69","","","","2"
"2019-02","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","23.44","","","","2"
"2019-03","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","23.12","","","","2"
"2019-04","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","16.48","","","","2"
"2019-05","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","23.76","","","","2"
"2019-06","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","21.14","","","","2"
"2019-07","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","23.05","","","","2"
"2019-08","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","22.98","","","","2"
"2019-09","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","23.19","","","","2"
"2019-10","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","14.76","","","","2"
"2019-11","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","21.71","","","","2"
"2019-12","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","13.90","","","","2"
"2020-01","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","22.49","","","","2"
"2020-02","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","26.44","","","","2"
"2020-03","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","20.50","","","","2"
"2020-04","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","17.35","","","","2"
"2020-05","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","23.21","","","","2"
"2020-06","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","22.54","","","","2"
"2020-07","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","23.95","","","","2"
"2020-08","Ontario","2016A000235","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834532","6.41","25.74","","","","2"
