"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-11","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","13.33","","","","2"
"2019-12","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","14.87","","","","2"
"2020-01","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","13.92","","","","2"
"2020-02","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","13.14","","","","2"
"2020-03","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","15.17","","","","2"
"2020-04","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","14.70","","","","2"
"2020-05","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.50","","","","2"
"2020-06","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","18.80","","","","2"
"2020-07","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","17.79","","","","2"
"2020-08","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.98","","","","2"
"2020-09","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","13.94","","","","2"
"2020-10","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","13.47","","","","2"
"2020-11","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","15.50","","","","2"
"2020-12","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","13.67","","","","2"
"2021-01","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","14.55","","","","2"
"2021-02","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","15.43","","","","2"
"2021-03","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","14.95","","","","2"
"2021-04","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","15.19","","","","2"
"2021-05","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","15.74","","","","2"
"2021-06","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.60","","","","2"
"2021-07","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.96","","","","2"
"2021-08","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","17.27","","","","2"
"2021-09","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","15.65","","","","2"
"2021-10","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.01","","","","2"
"2021-11","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.37","","","","2"
"2021-12","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","17.24","","","","2"
"2022-01","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","14.37","","","","2"
"2022-02","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.89","","","","2"
"2022-03","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.75","","","","2"
"2022-04","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","17.53","","","","2"
"2022-05","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","17.61","","","","2"
"2022-06","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","18.78","","","","2"
"2022-07","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","19.43","","","","2"
"2022-08","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","17.86","","","","2"
"2022-09","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","14.69","","","","2"
"2022-10","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","18.74","","","","2"
"2022-11","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.78","","","","2"
"2022-12","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","14.83","","","","2"
"2023-01","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.44","","","","2"
"2023-02","Newfoundland and Labrador","2016A000210","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159446976","1.1","16.46","","","","2"
"2018-02","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","17.65","","","","2"
"2018-03","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","22.66","","","","2"
"2018-04","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","17.94","","","","2"
"2018-05","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","18.05","","","","2"
"2018-06","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","20.76","","","","2"
"2018-07","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","26.99","","","","2"
"2018-08","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","15.89","","","","2"
"2018-09","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","20.89","","","","2"
"2018-10","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","16.46","","","","2"
"2018-11","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","18.27","","","","2"
"2018-12","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","15.93","","","","2"
"2019-01","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","18.61","","","","2"
"2019-02","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","16.94","","","","2"
"2019-03","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","17.37","","","","2"
"2019-04","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","15.84","","","","2"
"2019-05","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","19.90","","","","2"
"2019-06","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","18.63","","","","2"
"2019-07","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","16.83","","","","2"
"2019-08","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","16.56","","","","2"
"2019-09","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","18.96","","","","2"
"2019-10","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","18.87","","","","2"
"2019-11","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","21.17","","","","2"
"2019-12","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","15.50","","","","2"
"2020-01","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","17.09","","","","2"
"2020-02","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","15.86","","","","2"
"2020-03","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","17.92","","","","2"
"2020-04","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","18.77","","","","2"
"2020-05","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","26.45","","","","2"
"2020-06","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","30.24","","","","2"
"2020-07","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","23.70","","","","2"
"2020-08","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","22.66","","","","2"
"2020-09","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","27.68","","","","2"
"2020-10","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","24.65","","","","2"
"2020-11","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","23.17","","","","2"
"2020-12","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","17.10","","","","2"
"2021-01","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","29.78","","","","2"
"2021-02","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","21.94","","","","2"
"2021-03","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","22.63","","","","2"
"2021-04","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","31.04","","","","2"
"2021-05","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","21.40","","","","2"
"2021-06","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","23.67","","","","2"
"2021-07","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","24.34","","","","2"
"2021-08","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","24.78","","","","2"
"2021-09","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","24.96","","","","2"
"2021-10","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","26.48","","","","2"
"2021-11","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","26.67","","","","2"
"2021-12","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","24.40","","","","2"
"2022-01","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","25.32","","","","2"
"2022-02","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","23.41","","","","2"
"2022-03","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","26.70","","","","2"
"2022-04","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","25.89","","","","2"
"2022-05","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","24.56","","","","2"
"2022-06","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","23.85","","","","2"
"2022-07","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","24.41","","","","2"
"2022-08","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","25.20","","","","2"
"2022-09","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","23.22","","","","2"
"2022-10","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","27.81","","","","2"
"2022-11","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","22.44","","","","2"
"2022-12","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","18.62","","","","2"
"2023-01","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","29.17","","","","2"
"2023-02","Newfoundland and Labrador","2016A000210","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159446977","1.2","21.31","","","","2"
"2018-02","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.00","","","","2"
"2018-03","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","11.39","","","","2"
"2018-04","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.27","","","","2"
"2018-05","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.52","","","","2"
"2018-06","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.09","","","","2"
"2018-07","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.55","","","","2"
"2018-08","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","12.97","","","","2"
"2018-09","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","12.34","","","","2"
"2018-10","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.31","","","","2"
"2018-11","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","12.39","","","","2"
"2018-12","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","9.71","","","","2"
"2019-01","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.19","","","","2"
"2019-02","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","11.84","","","","2"
"2019-03","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","16.82","","","","2"
"2019-04","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","16.66","","","","2"
"2019-05","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","16.96","","","","2"
"2019-06","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.83","","","","2"
"2019-07","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.43","","","","2"
"2019-08","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.82","","","","2"
"2019-09","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.39","","","","2"
"2019-10","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.36","","","","2"
"2019-11","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","12.79","","","","2"
"2019-12","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","17.17","","","","2"
"2020-01","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.66","","","","2"
"2020-02","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.88","","","","2"
"2020-03","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.03","","","","2"
"2020-04","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","12.74","","","","2"
"2020-05","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","20.11","","","","2"
"2020-06","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","19.21","","","","2"
"2020-07","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","15.93","","","","2"
"2020-08","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","15.64","","","","2"
"2020-09","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","12.25","","","","2"
"2020-10","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.79","","","","2"
"2020-11","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.99","","","","2"
"2020-12","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","12.75","","","","2"
"2021-01","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.33","","","","2"
"2021-02","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.80","","","","2"
"2021-03","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","15.29","","","","2"
"2021-04","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.14","","","","2"
"2021-05","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.49","","","","2"
"2021-06","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","17.45","","","","2"
"2021-07","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","15.60","","","","2"
"2021-08","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","16.87","","","","2"
"2021-09","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","15.50","","","","2"
"2021-10","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","17.65","","","","2"
"2021-11","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","19.88","","","","2"
"2021-12","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","13.40","","","","2"
"2022-01","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.74","","","","2"
"2022-02","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","18.27","","","","2"
"2022-03","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","19.74","","","","2"
"2022-04","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","15.66","","","","2"
"2022-05","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","15.64","","","","2"
"2022-06","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","18.27","","","","2"
"2022-07","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.29","","","","2"
"2022-08","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","16.36","","","","2"
"2022-09","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","18.47","","","","2"
"2022-10","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.81","","","","2"
"2022-11","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.52","","","","2"
"2022-12","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","14.48","","","","2"
"2023-01","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","15.28","","","","2"
"2023-02","Newfoundland and Labrador","2016A000210","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159446978","1.3","17.31","","","","2"
"2018-02","Newfoundland and Labrador","2016A000210","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834348","1.41","24.91","","","","2"
"2018-03","Newfoundland and Labrador","2016A000210","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834348","1.41","15.68","","","","2"
"2018-04","Newfoundland and Labrador","2016A000210","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834348","1.41","26.54","","","","2"
"2018-05","Newfoundland and Labrador","2016A000210","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834348","1.41","20.49","","","","2"
"2018-06","Newfoundland and Labrador","2016A000210","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834348","1.41","17.04","","","","2"
"2018-07","Newfoundland and Labrador","2016A000210","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834348","1.41","18.66","","","","2"
"2018-08","Newfoundland and Labrador","2016A000210","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834348","1.41","17.70","","","","2"
"2018-09","Newfoundland and Labrador","2016A000210","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834348","1.41","24.19","","","","2"
"2018-10","Newfoundland and Labrador","2016A000210","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834348","1.41","15.54","","","","2"
