"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-09","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","15.78","","","","2"
"2021-10","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","16.79","","","","2"
"2021-11","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","16.99","","","","2"
"2021-12","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","17.61","","","","2"
"2022-01","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","17.00","","","","2"
"2022-02","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","16.22","","","","2"
"2022-03","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","17.37","","","","2"
"2022-04","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","18.59","","","","2"
"2022-05","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","18.78","","","","2"
"2022-06","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","18.57","","","","2"
"2022-07","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","18.58","","","","2"
"2022-08","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","18.19","","","","2"
"2022-09","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","15.54","","","","2"
"2022-10","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","16.65","","","","2"
"2022-11","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","19.43","","","","2"
"2022-12","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","19.56","","","","2"
"2023-01","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","17.21","","","","2"
"2023-02","Alberta","2016A000248","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447295","9.1","15.60","","","","2"
"2018-02","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.28","","","","2"
"2018-03","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","21.11","","","","2"
"2018-04","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","20.07","","","","2"
"2018-05","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.65","","","","2"
"2018-06","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.64","","","","2"
"2018-07","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","19.77","","","","2"
"2018-08","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","22.53","","","","2"
"2018-09","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","27.34","","","","2"
"2018-10","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","20.39","","","","2"
"2018-11","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","22.49","","","","2"
"2018-12","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","21.32","","","","2"
"2019-01","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","21.37","","","","2"
"2019-02","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","19.60","","","","2"
"2019-03","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","26.39","","","","2"
"2019-04","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","18.54","","","","2"
"2019-05","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","24.86","","","","2"
"2019-06","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.96","","","","2"
"2019-07","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","27.66","","","","2"
"2019-08","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","28.02","","","","2"
"2019-09","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","18.39","","","","2"
"2019-10","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","28.89","","","","2"
"2019-11","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","21.22","","","","2"
"2019-12","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","20.27","","","","2"
"2020-01","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","25.10","","","","2"
"2020-02","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","19.21","","","","2"
"2020-03","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","27.62","","","","2"
"2020-04","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","18.87","","","","2"
"2020-05","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","30.42","","","","2"
"2020-06","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","32.82","","","","2"
"2020-07","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","29.93","","","","2"
"2020-08","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","27.16","","","","2"
"2020-09","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.52","","","","2"
"2020-10","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","26.71","","","","2"
"2020-11","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","22.91","","","","2"
"2020-12","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","20.29","","","","2"
"2021-01","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","25.90","","","","2"
"2021-02","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","21.84","","","","2"
"2021-03","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","24.43","","","","2"
"2021-04","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.55","","","","2"
"2021-05","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.13","","","","2"
"2021-06","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","27.34","","","","2"
"2021-07","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","29.43","","","","2"
"2021-08","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","27.79","","","","2"
"2021-09","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","26.94","","","","2"
"2021-10","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","25.01","","","","2"
"2021-11","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","25.49","","","","2"
"2021-12","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.54","","","","2"
"2022-01","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","25.32","","","","2"
"2022-02","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","27.17","","","","2"
"2022-03","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","32.31","","","","2"
"2022-04","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","25.83","","","","2"
"2022-05","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","26.42","","","","2"
"2022-06","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","29.38","","","","2"
"2022-07","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.84","","","","2"
"2022-08","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","22.42","","","","2"
"2022-09","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","24.72","","","","2"
"2022-10","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","23.55","","","","2"
"2022-11","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","28.58","","","","2"
"2022-12","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","17.96","","","","2"
"2023-01","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","25.57","","","","2"
"2023-02","Alberta","2016A000248","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447296","9.2","22.61","","","","2"
"2018-02","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","14.38","","","","2"
"2018-03","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","15.30","","","","2"
"2018-04","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","13.36","","","","2"
"2018-05","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","15.09","","","","2"
"2018-06","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","13.96","","","","2"
"2018-07","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","19.00","","","","2"
"2018-08","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","13.75","","","","2"
"2018-09","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","12.26","","","","2"
"2018-10","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","15.44","","","","2"
"2018-11","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","14.30","","","","2"
"2018-12","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","12.87","","","","2"
"2019-01","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","13.29","","","","2"
"2019-02","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","18.61","","","","2"
"2019-03","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","18.16","","","","2"
"2019-04","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","21.24","","","","2"
"2019-05","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","21.56","","","","2"
"2019-06","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","15.85","","","","2"
"2019-07","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","13.21","","","","2"
"2019-08","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","13.32","","","","2"
"2019-09","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","15.60","","","","2"
"2019-10","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","14.77","","","","2"
"2019-11","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","18.15","","","","2"
"2019-12","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","16.57","","","","2"
"2020-01","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","15.35","","","","2"
"2020-02","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","15.86","","","","2"
"2020-03","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","16.72","","","","2"
"2020-04","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","18.32","","","","2"
"2020-05","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","24.11","","","","2"
"2020-06","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","20.38","","","","2"
"2020-07","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","16.99","","","","2"
"2020-08","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","16.07","","","","2"
"2020-09","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","19.68","","","","2"
"2020-10","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","18.09","","","","2"
"2020-11","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","18.36","","","","2"
"2020-12","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","14.79","","","","2"
"2021-01","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","17.69","","","","2"
"2021-02","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","15.68","","","","2"
"2021-03","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","16.35","","","","2"
"2021-04","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","16.15","","","","2"
"2021-05","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","15.56","","","","2"
"2021-06","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","16.60","","","","2"
"2021-07","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","17.49","","","","2"
"2021-08","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","16.46","","","","2"
"2021-09","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","17.04","","","","2"
"2021-10","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","19.49","","","","2"
"2021-11","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","21.11","","","","2"
"2021-12","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","17.48","","","","2"
"2022-01","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","21.59","","","","2"
"2022-02","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","21.09","","","","2"
"2022-03","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","21.56","","","","2"
"2022-04","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","23.10","","","","2"
"2022-05","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","22.24","","","","2"
"2022-06","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","17.71","","","","2"
"2022-07","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","22.39","","","","2"
"2022-08","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","17.63","","","","2"
"2022-09","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","24.53","","","","2"
"2022-10","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","16.59","","","","2"
"2022-11","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","17.48","","","","2"
"2022-12","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","17.20","","","","2"
"2023-01","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","18.67","","","","2"
"2023-02","Alberta","2016A000248","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447297","9.3","18.58","","","","2"
"2018-02","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","21.43","","","","2"
"2018-03","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","14.88","","","","2"
"2018-04","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","16.12","","","","2"
"2018-05","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","19.42","","","","2"
"2018-06","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","18.84","","","","2"
"2018-07","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","21.19","","","","2"
"2018-08","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","19.63","","","","2"
"2018-09","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","18.72","","","","2"
"2018-10","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","18.46","","","","2"
"2018-11","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","22.35","","","","2"
"2018-12","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","22.99","","","","2"
"2019-01","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","23.57","","","","2"
"2019-02","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","21.99","","","","2"
"2019-03","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","23.97","","","","2"
"2019-04","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","24.10","","","","2"
"2019-05","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","25.43","","","","2"
"2019-06","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","23.61","","","","2"
"2019-07","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","19.82","","","","2"
"2019-08","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","23.24","","","","2"
"2019-09","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","19.17","","","","2"
"2019-10","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","19.67","","","","2"
"2019-11","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","23.37","","","","2"
"2019-12","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","20.90","","","","2"
"2020-01","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","25.55","","","","2"
"2020-02","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","24.82","","","","2"
"2020-03","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","25.51","","","","2"
"2020-04","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","23.70","","","","2"
"2020-05","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","22.01","","","","2"
"2020-06","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","27.75","","","","2"
"2020-07","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","26.61","","","","2"
"2020-08","Alberta","2016A000248","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834643","9.41","27.40","","","","2"
